Country,Year,WORLDBANKINCOMEGROUPCODE,Numeric_Value,Indicator
Congo,1994,2,61,BCG immunization coverage among 1-year-olds (%)
Congo,1995,2,58,BCG immunization coverage among 1-year-olds (%)
Congo,1996,2,51,BCG immunization coverage among 1-year-olds (%)
Congo,1997,2,29,BCG immunization coverage among 1-year-olds (%)
Congo,1998,2,34,BCG immunization coverage among 1-year-olds (%)
Congo,1999,2,39,BCG immunization coverage among 1-year-olds (%)
Congo,2000,2,50,BCG immunization coverage among 1-year-olds (%)
Congo,2001,2,53,BCG immunization coverage among 1-year-olds (%)
Congo,2002,2,51,BCG immunization coverage among 1-year-olds (%)
Congo,2003,2,60,BCG immunization coverage among 1-year-olds (%)
Congo,2004,2,85,BCG immunization coverage among 1-year-olds (%)
Congo,2005,2,73,BCG immunization coverage among 1-year-olds (%)
Congo,2006,2,84,BCG immunization coverage among 1-year-olds (%)
Congo,2007,2,86,BCG immunization coverage among 1-year-olds (%)
Congo,2008,2,93,BCG immunization coverage among 1-year-olds (%)
Congo,2009,2,90,BCG immunization coverage among 1-year-olds (%)
Congo,2010,2,95,BCG immunization coverage among 1-year-olds (%)
Congo,2011,2,95,BCG immunization coverage among 1-year-olds (%)
Congo,2012,2,92,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1980,4,29,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1981,4,44,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1982,4,59,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1983,4,74,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1984,4,60,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1985,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1986,4,87,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1987,4,89,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1988,4,90,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1989,4,94,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1990,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1991,4,96,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1992,4,94,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1993,4,94,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1994,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1995,4,96,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1996,4,90,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1997,4,85,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1998,4,98,BCG immunization coverage among 1-year-olds (%)
Cook Islands,1999,4,97,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2000,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2001,4,98,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2002,4,98,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2003,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2004,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2005,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2006,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2007,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2008,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2009,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2010,4,99,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2011,4,98,BCG immunization coverage among 1-year-olds (%)
Cook Islands,2012,4,98,BCG immunization coverage among 1-year-olds (%)
Colombia,1980,3,45,BCG immunization coverage among 1-year-olds (%)
Colombia,1981,3,57,BCG immunization coverage among 1-year-olds (%)
Colombia,1982,3,65,BCG immunization coverage among 1-year-olds (%)
Colombia,1983,3,79,BCG immunization coverage among 1-year-olds (%)
Colombia,1984,3,69,BCG immunization coverage among 1-year-olds (%)
Colombia,1985,3,76,BCG immunization coverage among 1-year-olds (%)
Colombia,1986,3,70,BCG immunization coverage among 1-year-olds (%)
Colombia,1987,3,80,BCG immunization coverage among 1-year-olds (%)
Colombia,1988,3,99,BCG immunization coverage among 1-year-olds (%)
Colombia,1989,3,94,BCG immunization coverage among 1-year-olds (%)
Colombia,1990,3,95,BCG immunization coverage among 1-year-olds (%)
Colombia,1991,3,95,BCG immunization coverage among 1-year-olds (%)
Colombia,1992,3,88,BCG immunization coverage among 1-year-olds (%)
Colombia,1993,3,96,BCG immunization coverage among 1-year-olds (%)
Colombia,1994,3,99,BCG immunization coverage among 1-year-olds (%)
Colombia,1995,3,99,BCG immunization coverage among 1-year-olds (%)
Colombia,1996,3,99,BCG immunization coverage among 1-year-olds (%)
Colombia,1997,3,97,BCG immunization coverage among 1-year-olds (%)
Colombia,1998,3,85,BCG immunization coverage among 1-year-olds (%)
Colombia,1999,3,80,BCG immunization coverage among 1-year-olds (%)
Colombia,2000,3,91,BCG immunization coverage among 1-year-olds (%)
Colombia,2001,3,87,BCG immunization coverage among 1-year-olds (%)
Colombia,2002,3,87,BCG immunization coverage among 1-year-olds (%)
Colombia,2003,3,97,BCG immunization coverage among 1-year-olds (%)
Colombia,2004,3,92,BCG immunization coverage among 1-year-olds (%)
Colombia,2005,3,94,BCG immunization coverage among 1-year-olds (%)
Colombia,2006,3,96,BCG immunization coverage among 1-year-olds (%)
Colombia,2007,3,93,BCG immunization coverage among 1-year-olds (%)
Colombia,2008,3,93,BCG immunization coverage among 1-year-olds (%)
Colombia,2009,3,90,BCG immunization coverage among 1-year-olds (%)
Colombia,2010,3,84,BCG immunization coverage among 1-year-olds (%)
Colombia,2011,3,83,BCG immunization coverage among 1-year-olds (%)
Colombia,2012,3,89,BCG immunization coverage among 1-year-olds (%)
Comoros,1980,1,0,BCG immunization coverage among 1-year-olds (%)
Comoros,1981,1,0,BCG immunization coverage among 1-year-olds (%)
Comoros,1982,1,0,BCG immunization coverage among 1-year-olds (%)
Comoros,1983,1,0,BCG immunization coverage among 1-year-olds (%)
Comoros,1984,1,56,BCG immunization coverage among 1-year-olds (%)
Comoros,1985,1,77,BCG immunization coverage among 1-year-olds (%)
Comoros,1986,1,97,BCG immunization coverage among 1-year-olds (%)
Comoros,1987,1,97,BCG immunization coverage among 1-year-olds (%)
Comoros,1988,1,72,BCG immunization coverage among 1-year-olds (%)
Comoros,1989,1,95,BCG immunization coverage among 1-year-olds (%)
Comoros,1990,1,99,BCG immunization coverage among 1-year-olds (%)
Comoros,1991,1,71,BCG immunization coverage among 1-year-olds (%)
Comoros,1992,1,81,BCG immunization coverage among 1-year-olds (%)
Comoros,1993,1,95,BCG immunization coverage among 1-year-olds (%)
Comoros,1994,1,94,BCG immunization coverage among 1-year-olds (%)
Comoros,1995,1,95,BCG immunization coverage among 1-year-olds (%)
Comoros,1996,1,55,BCG immunization coverage among 1-year-olds (%)
Comoros,1997,1,55,BCG immunization coverage among 1-year-olds (%)
Comoros,1998,1,84,BCG immunization coverage among 1-year-olds (%)
Comoros,1999,1,87,BCG immunization coverage among 1-year-olds (%)
Comoros,2000,1,90,BCG immunization coverage among 1-year-olds (%)
Comoros,2001,1,90,BCG immunization coverage among 1-year-olds (%)
Comoros,2002,1,90,BCG immunization coverage among 1-year-olds (%)
Comoros,2003,1,79,BCG immunization coverage among 1-year-olds (%)
Comoros,2004,1,79,BCG immunization coverage among 1-year-olds (%)
Comoros,2005,1,80,BCG immunization coverage among 1-year-olds (%)
Comoros,2006,1,84,BCG immunization coverage among 1-year-olds (%)
Comoros,2007,1,77,BCG immunization coverage among 1-year-olds (%)
Comoros,2008,1,81,BCG immunization coverage among 1-year-olds (%)
Comoros,2009,1,80,BCG immunization coverage among 1-year-olds (%)
Comoros,2010,1,76,BCG immunization coverage among 1-year-olds (%)
Comoros,2011,1,76,BCG immunization coverage among 1-year-olds (%)
Comoros,2012,1,76,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1980,2,0,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1981,2,0,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1982,2,0,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1983,2,0,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1984,2,0,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1985,2,64,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1986,2,93,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1987,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1988,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1989,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1990,2,97,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1991,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1992,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1993,2,95,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1994,2,95,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1995,2,94,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1996,2,94,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1997,2,93,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1998,2,94,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,1999,2,95,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2000,2,96,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2001,2,96,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2002,2,97,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2003,2,98,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2004,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2005,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2006,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2007,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2008,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2009,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2010,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2011,2,99,BCG immunization coverage among 1-year-olds (%)
Cabo Verde,2012,2,99,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1980,3,80,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1981,3,81,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1982,3,81,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1983,3,83,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1984,3,86,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1985,3,82,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1986,3,79,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1987,3,83,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1988,3,86,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1989,3,89,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1990,3,92,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1991,3,81,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1992,3,94,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1993,3,98,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1994,3,94,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1995,3,99,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1996,3,92,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1997,3,82,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1998,3,87,BCG immunization coverage among 1-year-olds (%)
Costa Rica,1999,3,89,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2000,3,92,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2001,3,87,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2002,3,91,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2003,3,87,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2004,3,90,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2005,3,88,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2006,3,87,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2007,3,91,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2008,3,90,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2009,3,81,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2010,3,77,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2011,3,78,BCG immunization coverage among 1-year-olds (%)
Costa Rica,2012,3,78,BCG immunization coverage among 1-year-olds (%)
Cuba,1980,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1981,3,97,BCG immunization coverage among 1-year-olds (%)
Cuba,1982,3,97,BCG immunization coverage among 1-year-olds (%)
Cuba,1983,3,96,BCG immunization coverage among 1-year-olds (%)
Cuba,1984,3,97,BCG immunization coverage among 1-year-olds (%)
Cuba,1985,3,98,BCG immunization coverage among 1-year-olds (%)
Cuba,1986,3,98,BCG immunization coverage among 1-year-olds (%)
Cuba,1987,3,96,BCG immunization coverage among 1-year-olds (%)
Cuba,1988,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1989,3,98,BCG immunization coverage among 1-year-olds (%)
Cuba,1990,3,98,BCG immunization coverage among 1-year-olds (%)
Cuba,1991,3,98,BCG immunization coverage among 1-year-olds (%)
Cuba,1992,3,98,BCG immunization coverage among 1-year-olds (%)
Cuba,1993,3,97,BCG immunization coverage among 1-year-olds (%)
Cuba,1994,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1995,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1996,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1997,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1998,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,1999,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2000,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2001,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2002,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2003,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2004,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2005,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2006,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2007,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2008,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2009,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2010,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2011,3,99,BCG immunization coverage among 1-year-olds (%)
Cuba,2012,3,99,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1993,4,98,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1994,4,95,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1995,4,95,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1996,4,96,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1997,4,97,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1998,4,98,BCG immunization coverage among 1-year-olds (%)
Czech Republic,1999,4,98,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2000,4,98,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2001,4,98,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2002,4,97,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2003,4,98,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2004,4,99,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2005,4,99,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2006,4,99,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2007,4,99,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2008,4,99,BCG immunization coverage among 1-year-olds (%)
Czech Republic,2009,4,98,BCG immunization coverage among 1-year-olds (%)
Djibouti,1980,2,0,BCG immunization coverage among 1-year-olds (%)
Djibouti,1981,2,0,BCG immunization coverage among 1-year-olds (%)
Djibouti,1982,2,5,BCG immunization coverage among 1-year-olds (%)
Djibouti,1983,2,36,BCG immunization coverage among 1-year-olds (%)
Djibouti,1984,2,36,BCG immunization coverage among 1-year-olds (%)
Djibouti,1985,2,37,BCG immunization coverage among 1-year-olds (%)
Djibouti,1986,2,38,BCG immunization coverage among 1-year-olds (%)
Djibouti,1987,2,42,BCG immunization coverage among 1-year-olds (%)
Djibouti,1988,2,87,BCG immunization coverage among 1-year-olds (%)
Djibouti,1989,2,80,BCG immunization coverage among 1-year-olds (%)
Djibouti,1990,2,81,BCG immunization coverage among 1-year-olds (%)
Djibouti,1991,2,66,BCG immunization coverage among 1-year-olds (%)
Djibouti,1992,2,51,BCG immunization coverage among 1-year-olds (%)
Djibouti,1993,2,51,BCG immunization coverage among 1-year-olds (%)
Djibouti,1994,2,51,BCG immunization coverage among 1-year-olds (%)
Djibouti,1995,2,51,BCG immunization coverage among 1-year-olds (%)
Djibouti,1996,2,51,BCG immunization coverage among 1-year-olds (%)
Djibouti,1997,2,43,BCG immunization coverage among 1-year-olds (%)
Djibouti,1998,2,35,BCG immunization coverage among 1-year-olds (%)
Djibouti,1999,2,26,BCG immunization coverage among 1-year-olds (%)
Djibouti,2000,2,34,BCG immunization coverage among 1-year-olds (%)
Djibouti,2001,2,38,BCG immunization coverage among 1-year-olds (%)
Djibouti,2002,2,52,BCG immunization coverage among 1-year-olds (%)
Djibouti,2003,2,63,BCG immunization coverage among 1-year-olds (%)
Djibouti,2004,2,71,BCG immunization coverage among 1-year-olds (%)
Djibouti,2005,2,80,BCG immunization coverage among 1-year-olds (%)
Djibouti,2006,2,88,BCG immunization coverage among 1-year-olds (%)
Djibouti,2007,2,90,BCG immunization coverage among 1-year-olds (%)
Djibouti,2008,2,90,BCG immunization coverage among 1-year-olds (%)
Djibouti,2009,2,90,BCG immunization coverage among 1-year-olds (%)
Djibouti,2010,2,90,BCG immunization coverage among 1-year-olds (%)
Djibouti,2011,2,89,BCG immunization coverage among 1-year-olds (%)
Djibouti,2012,2,87,BCG immunization coverage among 1-year-olds (%)
Dominica,1980,3,65,BCG immunization coverage among 1-year-olds (%)
Dominica,1981,3,57,BCG immunization coverage among 1-year-olds (%)
Dominica,1982,3,48,BCG immunization coverage among 1-year-olds (%)
Dominica,1983,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1984,3,84,BCG immunization coverage among 1-year-olds (%)
Dominica,1985,3,90,BCG immunization coverage among 1-year-olds (%)
Dominica,1986,3,87,BCG immunization coverage among 1-year-olds (%)
Dominica,1987,3,98,BCG immunization coverage among 1-year-olds (%)
Dominica,1988,3,98,BCG immunization coverage among 1-year-olds (%)
Dominica,1989,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1990,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1991,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1992,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1993,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1994,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1995,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1996,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1997,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1998,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,1999,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2000,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2001,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2002,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2003,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2004,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2005,3,98,BCG immunization coverage among 1-year-olds (%)
Dominica,2006,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2007,3,90,BCG immunization coverage among 1-year-olds (%)
Dominica,2008,3,98,BCG immunization coverage among 1-year-olds (%)
Dominica,2009,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2010,3,99,BCG immunization coverage among 1-year-olds (%)
Dominica,2011,3,98,BCG immunization coverage among 1-year-olds (%)
Dominica,2012,3,98,BCG immunization coverage among 1-year-olds (%)
Denmark,1980,4,0,BCG immunization coverage among 1-year-olds (%)
Denmark,1981,4,0,BCG immunization coverage among 1-year-olds (%)
Denmark,1982,4,0,BCG immunization coverage among 1-year-olds (%)
Denmark,1983,4,0,BCG immunization coverage among 1-year-olds (%)
Denmark,1984,4,0,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1980,3,29,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1981,3,34,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1982,3,38,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1983,3,41,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1984,3,43,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1985,3,51,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1986,3,54,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1987,3,57,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1988,3,60,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1989,3,63,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1990,3,70,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1991,3,74,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1992,3,78,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1993,3,82,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1994,3,86,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1995,3,90,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1996,3,79,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1997,3,88,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1998,3,86,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,1999,3,99,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2000,3,90,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2001,3,98,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2002,3,96,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2003,3,95,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2004,3,97,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2005,3,96,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2006,3,95,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2007,3,92,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2008,3,92,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2009,3,96,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2010,3,98,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2011,3,99,BCG immunization coverage among 1-year-olds (%)
Dominican Republic,2012,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,1980,3,0,BCG immunization coverage among 1-year-olds (%)
Algeria,1981,3,0,BCG immunization coverage among 1-year-olds (%)
Algeria,1982,3,0,BCG immunization coverage among 1-year-olds (%)
Algeria,1983,3,0,BCG immunization coverage among 1-year-olds (%)
Algeria,1984,3,0,BCG immunization coverage among 1-year-olds (%)
Algeria,1985,3,86,BCG immunization coverage among 1-year-olds (%)
Algeria,1986,3,88,BCG immunization coverage among 1-year-olds (%)
Algeria,1987,3,93,BCG immunization coverage among 1-year-olds (%)
Algeria,1988,3,96,BCG immunization coverage among 1-year-olds (%)
Algeria,1989,3,96,BCG immunization coverage among 1-year-olds (%)
Algeria,1990,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,1991,3,98,BCG immunization coverage among 1-year-olds (%)
Algeria,1992,3,97,BCG immunization coverage among 1-year-olds (%)
Algeria,1993,3,95,BCG immunization coverage among 1-year-olds (%)
Algeria,1994,3,93,BCG immunization coverage among 1-year-olds (%)
Algeria,1995,3,93,BCG immunization coverage among 1-year-olds (%)
Algeria,1996,3,94,BCG immunization coverage among 1-year-olds (%)
Algeria,1997,3,94,BCG immunization coverage among 1-year-olds (%)
Algeria,1998,3,95,BCG immunization coverage among 1-year-olds (%)
Algeria,1999,3,97,BCG immunization coverage among 1-year-olds (%)
Algeria,2000,3,97,BCG immunization coverage among 1-year-olds (%)
Algeria,2001,3,97,BCG immunization coverage among 1-year-olds (%)
Algeria,2002,3,98,BCG immunization coverage among 1-year-olds (%)
Algeria,2003,3,98,BCG immunization coverage among 1-year-olds (%)
Algeria,2004,3,98,BCG immunization coverage among 1-year-olds (%)
Algeria,2005,3,98,BCG immunization coverage among 1-year-olds (%)
Algeria,2006,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,2007,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,2008,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,2009,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,2010,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,2011,3,99,BCG immunization coverage among 1-year-olds (%)
Algeria,2012,3,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1980,2,76,BCG immunization coverage among 1-year-olds (%)
Ecuador,1981,2,82,BCG immunization coverage among 1-year-olds (%)
Ecuador,1982,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1983,2,85,BCG immunization coverage among 1-year-olds (%)
Ecuador,1984,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1985,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1986,2,94,BCG immunization coverage among 1-year-olds (%)
Ecuador,1987,2,85,BCG immunization coverage among 1-year-olds (%)
Ecuador,1988,2,92,BCG immunization coverage among 1-year-olds (%)
Ecuador,1989,2,91,BCG immunization coverage among 1-year-olds (%)
Ecuador,1990,2,89,BCG immunization coverage among 1-year-olds (%)
Ecuador,1991,2,82,BCG immunization coverage among 1-year-olds (%)
Ecuador,1992,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1993,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1994,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1995,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1996,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1997,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,1998,2,98,BCG immunization coverage among 1-year-olds (%)
Ecuador,1999,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2000,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2001,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2002,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2003,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2004,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2005,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2006,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2007,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2008,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2009,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2010,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2011,2,99,BCG immunization coverage among 1-year-olds (%)
Ecuador,2012,2,99,BCG immunization coverage among 1-year-olds (%)
Egypt,1980,2,50,BCG immunization coverage among 1-year-olds (%)
Egypt,1981,2,50,BCG immunization coverage among 1-year-olds (%)
Egypt,1982,2,50,BCG immunization coverage among 1-year-olds (%)
Egypt,1983,2,53,BCG immunization coverage among 1-year-olds (%)
Egypt,1984,2,53,BCG immunization coverage among 1-year-olds (%)
Egypt,1985,2,80,BCG immunization coverage among 1-year-olds (%)
