Country,Year,WORLDBANKINCOMEGROUPCODE,Numeric_Value,Indicator
C?te d'Ivoire,1990,2,56,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1991,2,57,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1992,2,54,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2006,2,73,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2007,2,67,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2008,2,63,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2009,2,67,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1990,2,56,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1991,2,48,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1992,2,37,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1993,2,32,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2006,2,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2007,2,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2008,2,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2009,2,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2010,2,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1990,1,38,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1991,1,17,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1992,1,25,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1993,1,33,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2007,1,68,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2008,1,64,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2009,1,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2010,1,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1990,2,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1991,2,64,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1992,2,60,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1993,2,55,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1994,2,47,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2007,2,67,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2008,2,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2009,2,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2010,2,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1991,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1992,4,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1993,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1994,4,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,2008,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,2009,4,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,2010,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,2011,4,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,1991,3,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,1992,3,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,1993,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,1994,3,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,2008,3,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,2009,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,2010,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Colombia,2011,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,1992,1,51,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,1993,1,56,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,1994,1,59,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,1995,1,69,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,2008,1,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,2009,1,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,2010,1,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,2011,1,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Comoros,2012,1,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,1992,2,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,1993,2,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,1994,2,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,1995,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,2009,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,2010,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,2011,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Cabo Verde,2012,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,1993,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,1994,3,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,1995,3,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,1996,3,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,2009,3,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,2010,3,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,2011,3,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Costa Rica,2012,3,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,1993,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,1994,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,1995,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,1996,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,2010,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,2011,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cuba,2012,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,1980,4,29,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,1993,4,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,1994,4,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,1995,4,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,1996,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,1997,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,2010,4,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,2011,4,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Cyprus,2012,4,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Czech Republic,1993,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Czech Republic,2007,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Czech Republic,2008,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Czech Republic,2009,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Czech Republic,2010,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,1991,4,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,1992,4,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,1993,4,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,1994,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,2007,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,2008,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,2009,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Germany,2010,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,1991,2,53,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,1992,2,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,1993,2,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,1994,2,42,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,2008,2,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,2009,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,2010,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Djibouti,2011,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,1991,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,1992,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,1993,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,1994,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,1995,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,2008,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,2009,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,2010,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominica,2011,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,1992,4,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,1993,4,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,1994,4,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,1995,4,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,2009,4,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,2010,4,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,2011,4,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Denmark,2012,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,1992,3,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,1993,3,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,1994,3,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,1995,3,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,2009,3,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,2010,3,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,2011,3,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Dominican Republic,2012,3,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,1993,3,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,1994,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,1995,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,1996,3,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,2009,3,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,2010,3,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,2011,3,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Algeria,2012,3,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,1980,2,24,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,1993,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,1994,2,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,1995,2,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,1996,2,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,2010,2,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,2011,2,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Ecuador,2012,2,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,1980,2,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,1994,2,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,1995,2,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,1996,2,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,1997,2,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,2010,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,2011,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Egypt,2012,2,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Eritrea,1993,1,34,Measles (MCV) immunization coverage among 1-year-olds (%)
Eritrea,2007,1,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Eritrea,2008,1,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Eritrea,2009,1,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Eritrea,2010,1,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,1991,4,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,1992,4,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,1993,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,1994,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,2007,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,2008,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,2009,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,2010,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Spain,2011,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Estonia,2003,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Estonia,2004,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Estonia,2005,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Estonia,2006,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,1987,1,13,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,1988,1,15,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,1989,1,23,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,1990,1,38,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,2004,1,35,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,2005,1,39,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,2006,1,44,Measles (MCV) immunization coverage among 1-year-olds (%)
Ethiopia,2007,1,47,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,1987,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,1988,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,1989,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,1990,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,2004,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,2005,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,2006,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Finland,2007,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Fiji,1988,3,69,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,1981,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,1983,4,66,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,1988,4,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,1990,4,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,1997,4,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,1999,4,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,2006,4,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Bahamas,2008,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1992,3,52,Measles (MCV) immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1994,3,57,Measles (MCV) immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2001,3,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2003,3,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2010,3,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2012,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Belarus,1996,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Belarus,1998,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Belarus,2005,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Belarus,2007,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,1981,2,40,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,1983,2,43,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,1988,2,59,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,1990,2,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,1997,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,1999,2,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,2006,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Belize,2008,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),1980,2,13,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),1982,2,15,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),1984,2,20,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),1989,2,59,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),1991,2,54,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),1998,2,65,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),2000,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),2005,2,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),2007,2,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Bolivia (Plurinational State of),2009,2,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,1981,3,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,1983,3,68,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,1990,3,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,1992,3,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,1997,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,1999,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,2001,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,2006,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brazil,2008,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,1982,4,53,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,1984,4,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,1991,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,1993,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,1998,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,2000,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,2007,4,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Barbados,2009,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,1983,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,1985,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,1990,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,1992,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,1999,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,2001,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,2008,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Brunei Darussalam,2010,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,1982,2,20,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,1984,2,36,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,1991,2,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,1993,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,2000,2,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,2002,2,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,2007,2,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Bhutan,2009,2,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,1983,3,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,1985,3,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,1992,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,1994,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,1999,3,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,2001,3,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,2008,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Botswana,2010,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,1984,1,19,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,1986,1,24,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,1991,1,57,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,1993,1,42,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,2000,1,36,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,2002,1,42,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,2009,1,56,Measles (MCV) immunization coverage among 1-year-olds (%)
Central African Republic,2011,1,49,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,1983,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,1985,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,1992,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,1994,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,2001,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,2003,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,2008,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,2010,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Canada,2012,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,1984,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,1986,4,70,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,1993,4,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,1995,4,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,2000,4,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,2002,4,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,2004,4,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,2009,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Switzerland,2011,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,1985,3,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,1987,3,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,1994,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,1996,3,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,2001,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,2003,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,2010,3,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Chile,2012,3,90,Measles (MCV) immunization coverage among 1-year-olds (%)
China,1986,2,63,Measles (MCV) immunization coverage among 1-year-olds (%)
China,1988,2,95,Measles (MCV) immunization coverage among 1-year-olds (%)
China,1993,2,81,Measles (MCV) immunization coverage among 1-year-olds (%)
China,1995,2,80,Measles (MCV) immunization coverage among 1-year-olds (%)
China,2002,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
China,2004,2,86,Measles (MCV) immunization coverage among 1-year-olds (%)
China,2011,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1980,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1985,2,31,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1987,2,30,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1994,2,55,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,1996,2,65,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2003,2,70,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2005,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2010,2,70,Measles (MCV) immunization coverage among 1-year-olds (%)
C?te d'Ivoire,2012,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1986,2,44,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1988,2,48,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1995,2,46,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,1997,2,43,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2002,2,53,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2004,2,64,Measles (MCV) immunization coverage among 1-year-olds (%)
Cameroon,2011,2,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1980,1,18,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1987,1,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1989,1,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1994,1,39,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,1996,1,21,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2003,1,49,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2005,1,61,Measles (MCV) immunization coverage among 1-year-olds (%)
Democratic Republic of the Congo,2012,1,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1981,2,49,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1986,2,69,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1988,2,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1995,2,38,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,1997,2,18,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2004,2,65,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2006,2,66,Measles (MCV) immunization coverage among 1-year-olds (%)
Congo,2011,2,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1980,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1982,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1987,4,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1989,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1996,4,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,1998,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,2003,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Cook Islands,2005,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
