Country,Year,WORLDBANKINCOMEGROUPCODE,Numeric_Value,Indicator
Turkey,1994,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,1995,3,67,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,1996,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,1997,3,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,1998,3,81,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,1999,3,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2000,3,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2001,3,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2002,3,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2003,3,69,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2004,3,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2005,3,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2006,3,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2007,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2008,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2009,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2010,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2011,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Turkey,2012,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1980,3,23,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1981,3,44,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1982,3,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1983,3,83,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1984,3,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1985,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1986,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1987,3,59,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1988,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1989,3,66,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1990,3,84,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1991,3,71,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1992,3,86,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1993,3,86,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1994,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1995,3,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1996,3,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1997,3,80,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1998,3,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,1999,3,84,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2000,3,82,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2001,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2002,3,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2003,3,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2004,3,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2005,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2006,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2007,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2008,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2009,3,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2010,3,89,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2011,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Tuvalu,2012,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1980,1,57,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1981,1,46,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1982,1,48,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1983,1,49,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1984,1,47,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1985,1,64,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1986,1,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1987,1,80,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1988,1,82,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1989,1,66,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1990,1,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1991,1,81,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1992,1,82,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1993,1,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1994,1,83,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1995,1,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1996,1,80,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1997,1,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1998,1,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,1999,1,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2000,1,64,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2001,1,65,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2002,1,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2003,1,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2004,1,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2005,1,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2006,1,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2007,1,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2008,1,89,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2009,1,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2010,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2011,1,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
United Republic of Tanzania,2012,1,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1980,1,0,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1981,1,8,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1982,1,9,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1983,1,11,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1984,1,12,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1985,1,13,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1986,1,21,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1987,1,30,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1988,1,38,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1989,1,42,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1990,1,45,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1991,1,49,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1992,1,52,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1993,1,56,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1994,1,59,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1995,1,58,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1996,1,57,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1997,1,55,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1998,1,50,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,1999,1,54,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2000,1,55,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2001,1,56,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2002,1,57,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2003,1,57,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2004,1,58,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2005,1,59,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2006,1,62,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2007,1,70,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2008,1,69,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2009,1,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2010,1,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2011,1,82,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uganda,2012,1,82,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1992,2,89,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1993,2,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1994,2,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1995,2,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1996,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1997,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1998,2,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,1999,2,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2000,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2001,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2002,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2003,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2004,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2005,2,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2006,2,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2007,2,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2008,2,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2009,2,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2010,2,57,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2011,2,58,Polio (Pol3) immunization coverage among 1-year-olds (%)
Ukraine,2012,2,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1980,3,59,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1981,3,60,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1982,3,72,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1983,3,77,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1984,3,80,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1985,3,58,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1986,3,64,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1987,3,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1988,3,82,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1989,3,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1990,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1991,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1992,3,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1993,3,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1994,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1995,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1996,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1997,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1998,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,1999,3,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2000,3,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2001,3,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2002,3,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2003,3,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2004,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2005,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2006,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2007,3,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2008,3,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2009,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2010,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2011,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uruguay,2012,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1980,4,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1981,4,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1982,4,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1983,4,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1984,4,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1985,4,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1986,4,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1987,4,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1988,4,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1989,4,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1990,4,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1991,4,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1992,4,72,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1993,4,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1994,4,84,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1995,4,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1996,4,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1997,4,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1998,4,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,1999,4,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2000,4,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2001,4,89,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2002,4,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2003,4,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2004,4,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2005,4,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2006,4,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2007,4,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2008,4,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2009,4,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2010,4,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2011,4,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
United States of America,2012,4,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1992,1,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1993,1,46,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1994,1,79,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1995,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1996,1,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1997,1,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1998,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,1999,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2000,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2001,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2002,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2003,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2004,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2005,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2006,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2007,1,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2008,1,98,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2009,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2010,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2011,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Uzbekistan,2012,1,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1980,3,26,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1981,3,33,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1982,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1983,3,84,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1984,3,90,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1985,3,89,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1986,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1987,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1988,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1989,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1990,3,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1991,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1992,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1993,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1994,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1995,3,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1996,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1997,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1998,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,1999,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2000,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2001,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2002,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2003,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2004,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2005,3,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2006,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2007,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2008,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2009,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2010,3,99,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2011,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Saint Vincent and the Grenadines,2012,3,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1980,3,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1981,3,75,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1982,3,76,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1983,3,77,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1984,3,59,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1985,3,59,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1986,3,64,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1987,3,61,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1988,3,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1989,3,67,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1990,3,72,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1991,3,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1992,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1993,3,72,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1994,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1995,3,85,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1996,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1997,3,76,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1998,3,62,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),1999,3,86,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2000,3,86,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2001,3,87,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2002,3,81,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2003,3,86,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2004,3,83,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2005,3,80,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2006,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2007,3,67,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2008,3,76,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2009,3,75,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2010,3,74,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2011,3,78,Polio (Pol3) immunization coverage among 1-year-olds (%)
Venezuela (Bolivarian Republic of),2012,3,73,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1980,1,0,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1981,1,0,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1982,1,0,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1983,1,2,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1984,1,5,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1985,1,62,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1986,1,45,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1987,1,45,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1988,1,54,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1989,1,70,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1990,1,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1991,1,88,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1992,1,89,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1993,1,91,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1994,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1995,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1996,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1997,1,95,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1998,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,1999,1,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2000,1,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2001,1,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2002,1,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2003,1,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2004,1,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2005,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2006,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2007,1,92,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2008,1,93,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2009,1,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2010,1,94,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2011,1,96,Polio (Pol3) immunization coverage among 1-year-olds (%)
Viet Nam,2012,1,97,Polio (Pol3) immunization coverage among 1-year-olds (%)
Vanuatu,1980,2,0,Polio (Pol3) immunization coverage among 1-year-olds (%)
Vanuatu,1981,2,0,Polio (Pol3) immunization coverage among 1-year-olds (%)
